course_id,course_code,course_name,account_id,created_at
3865,21G.222,21G.222 Exposit Writg Bilingual Studnt,113,2020-05-28T02:22:37Z
3866,21L.705,21L.705 Major Authors,115,2020-05-28T02:22:37Z
3867,21H.155,21H.155 Modern Japan,114,2020-05-28T02:22:37Z
3868,21L.706,21L.706 Studies in Film,115,2020-05-28T02:22:37Z
3869,21G.223,21G.223 Listeng Spkng Pronunciatn ELS,113,2020-05-28T02:22:37Z
3870,21L.900,21L.900 Independent Study,115,2020-05-28T02:22:37Z
3871,21H.160,"21H.160 Islam, Middle East, & the West",114,2020-05-28T02:22:38Z
3872,21L.THT,21L.THT Lit Pre-Thesis Tutorial,115,2020-05-28T02:22:38Z
3873,21G.224,21G.224 Listeng Spkng Pronunciatn ELS,113,2020-05-28T02:22:38Z
3874,21L.THU,21L.THU Literature Thesis,115,2020-05-28T02:22:38Z
3875,21H.173,21H.173 Socialism in Latin America,114,2020-05-28T02:22:38Z
3876,21G.225,21G.225 ELS Adv Wrkshp for Sci & Engr,113,2020-05-28T02:22:38Z
3877,21L.UR,21L.UR Undergraduate Research,115,2020-05-28T02:22:38Z
3878,21H.181,21H.181 Libertarianism in History,114,2020-05-28T02:22:39Z
3879,21L.URG,21L.URG Undergraduate Research,115,2020-05-28T02:22:39Z
3880,21G.226,21G.226 ELS Adv Wrkshp for Sci & Engr,113,2020-05-28T02:22:39Z
3881,21M.011,21M.011 Introduction to Western Music,116,2020-05-28T02:22:39Z
3882,21M.533,21M.533 Independent Study in Music,116,2020-05-28T02:22:39Z
3883,21H.203,21H.203 American Presidential Election,114,2020-05-28T02:22:39Z
3884,21G.227,21G.227 ELS Writing Soc Sci & Arch,113,2020-05-28T02:22:39Z
3885,21M.030,21M.030 Introduction to World Music,116,2020-05-28T02:22:39Z
3886,21M.600 L06,"21M.600 Introduction to Acting, Lecture 6",116,2020-05-28T02:22:39Z
3887,21H.211,21H.211 US in the Nuclear Age,114,2020-05-28T02:22:39Z
3888,21M.051 L02,"21M.051 Fundamentals of Music, Lecture 2 (Iker)",116,2020-05-28T02:22:39Z
3889,21G.232,21G.232 Adv Spkng & Critcl Listeng ELS,113,2020-05-28T02:22:40Z
3890,21M.600 L02,"21M.600 Introduction to Acting, Lecture 2",116,2020-05-28T02:22:40Z
3891,21M.051 L03,"21M.051 Fundamentals of Music, Lecture 3 (David)",116,2020-05-28T02:22:40Z
3893,21H.226,"21H.226 Riots,Strikes,Conspir: Am Hist",114,2020-05-28T02:22:40Z
3894,21G.233,21G.233 Adv Spkng & Critcl Listeng ELS,113,2020-05-28T02:22:40Z
3895,21M.051 L04,"21M.051 Fundamentals of Music, Lecture 4 (David)",116,2020-05-28T02:22:40Z
3896,21M.600 L03,"21M.600 Introduction to Acting, Lecture 3",116,2020-05-28T02:22:40Z
3897,21H.244,21H.244 Imperial & Revolutionry Russia,114,2020-05-28T02:22:40Z
3898,21G.301,21G.301 French I,113,2020-05-28T02:22:40Z
3899,21M.051 L01,"21M.051 Fundamentals of Music, Lecture 1 (Iker)",116,2020-05-28T02:22:41Z
3900,21M.600 L04,"21M.600 Introduction to Acting, Lecture 4",116,2020-05-28T02:22:41Z
3901,21M.053,21M.053 Rhythms of the World,116,2020-05-28T02:22:41Z
3902,21M.600 L05,"21M.600 Introduction to Acting, Lecture 5",116,2020-05-28T02:22:41Z
3903,21H.261,21H.261 Modern Iran,114,2020-05-28T02:22:41Z
3904,21G.302,21G.302 French II,113,2020-05-28T02:22:41Z
3905,21M.065,21M.065 Intro to Musical Composition,116,2020-05-28T02:22:41Z
3906,21M.600 L07,"21M.600 Introduction to Acting, Lecture 7",116,2020-05-28T02:22:41Z
3907,21H.281,21H.281 MIT and SLAVERY: Research,114,2020-05-28T02:22:41Z
3908,21M.080,21M.080 Introduction to Music Tech,116,2020-05-28T02:22:41Z
3909,21G.303,21G.303 French III,113,2020-05-28T02:22:41Z
3910,21M.600 L08,"21M.600 Introduction to Acting, Lecture 8",116,2020-05-28T02:22:42Z
3911,21M.128,21M.128 Moments in Music:History/CultA,116,2020-05-28T02:22:42Z
3912,21M.601,21M.601 Drawing for Designers,116,2020-05-28T02:22:42Z
3913,21H.331,21H.331 Fall of the Roman Republic,114,2020-05-28T02:22:42Z
3914,21G.304,21G.304 French IV,113,2020-05-28T02:22:42Z
3915,21M.138,21M.138 Moments in Music: CompositionA,116,2020-05-28T02:22:42Z
3916,21M.603,21M.603 Intro to Design for Theater,116,2020-05-28T02:22:42Z
3917,21M.150,21M.150 Introductory Music Theory,116,2020-05-28T02:22:42Z
3918,21G.306,21G.306 French: Comm Intensive I,113,2020-05-28T02:22:42Z
3919,21H.343,21H.343 Bookmaking Renaissance & Today,114,2020-05-28T02:22:42Z
3920,21M.604,21M.604 Playwriting Fundamentals,116,2020-05-28T02:22:42Z
3921,21M.158,21M.158 Moments: Theory and Analysis A,116,2020-05-28T02:22:43Z
3922,21M.605 L04,"21M.605 Voice and Speech for the Actor, Lecture 4",116,2020-05-28T02:22:43Z
3923,21G.307,21G.307 French: Comm Intensive II,113,2020-05-28T02:22:43Z
3924,21H.381,21H.381 Women and War,114,2020-05-28T02:22:43Z
3925,21M.226,21M.226 Jazz,116,2020-05-28T02:22:43Z
3926,21M.605 L02,"21M.605 Voice and Speech for the Actor, Lecture 2",116,2020-05-28T02:22:43Z
3927,21M.235,21M.235 Baroque and Classical Music,116,2020-05-28T02:22:43Z
3928,21G.308,21G.308 Writing (Like the) French,113,2020-05-28T02:22:43Z
3929,21H.383,21H.383 Technology and Global Economy,114,2020-05-28T02:22:43Z
3930,21M.605 L01,"21M.605 Voice and Speech for the Actor, Lecture 1",116,2020-05-28T02:22:43Z
3931,21M.284,21M.284 Film Music,116,2020-05-28T02:22:44Z
3932,21G.312,21G.312 Basic Themes French Lit & Cult,113,2020-05-28T02:22:44Z
3933,21M.605 L03,"21M.605 Voice and Speech for the Actor, Lecture 3",116,2020-05-28T02:22:44Z
3934,21H.385,21H.385 Ghetto: From Venice to Harlem,114,2020-05-28T02:22:44Z
3935,21M.293,21M.293 Music of Africa,116,2020-05-28T02:22:44Z
3936,21M.606,21M.606 Intro to Stagecraft,116,2020-05-28T02:22:44Z
3937,21M.294,21M.294 Popular Musics of the World,116,2020-05-28T02:22:44Z
3938,21G.346,21G.346 Modern French Lit & Culture,113,2020-05-28T02:22:44Z
3939,21H.390,21H.390 Study of History,114,2020-05-28T02:22:44Z
3940,21M.622,21M.622 Physical Improvisation: Scores,116,2020-05-28T02:22:44Z
3941,21M.296,21M.296 Studies in Jazz and Pop Music,116,2020-05-28T02:22:44Z
3942,21M.623,21M.623 Physical Improvisation: Bodies,116,2020-05-28T02:22:45Z
3943,21H.143/21G.056/21G.356,21H. 143/21G.056/21G.356 Making of Modern Europe,113,2020-05-28T02:22:45Z
3944,21H.391,21H.391 Undergrad Independent Study,114,2020-05-28T02:22:45Z
3945,21M.301 L01,"21M.301 Harmony and Counterpoint I, Lecture 1",116,2020-05-28T02:22:45Z
3946,21M.624,21M.624 Acting with the Camera,116,2020-05-28T02:22:45Z
3947,21M.301 L02,"21M.301 Harmony and Counterpoint I, Lecture 2",116,2020-05-28T02:22:45Z
3948,21G.401,21G.401 German I,113,2020-05-28T02:22:45Z
3949,21H.992,21H.992 Graduate Independent Study,114,2020-05-28T02:22:45Z
3950,21M.645,21M.645 Motion Theater,116,2020-05-28T02:22:45Z
3951,21M.301 L03,"21M.301 Harmony and Counterpoint I, Lecture 3",116,2020-05-28T02:22:45Z
3952,21M.690,21M.690 Sport as Performance,116,2020-05-28T02:22:46Z
3953,21M.301 L04,"21M.301 Harmony and Counterpoint I, Lecture 4",116,2020-05-28T02:22:46Z
3954,21H.993,21H.993 Graduate Independent Study,114,2020-05-28T02:22:46Z
3955,21G.402,21G.402 German II,113,2020-05-28T02:22:46Z
3956,21M.700,21M.700 China on Stage,116,2020-05-28T02:22:46Z
3957,21M.302 L01,"21M.302 Harmony and Counterpoint II, Lecture 1 (Child)",116,2020-05-28T02:22:46Z
3958,21H.999,21H.999 Teaching History,114,2020-05-28T02:22:46Z
3959,21G.403,21G.403 German III,113,2020-05-28T02:22:46Z
3960,21M.701,21M.701 China on Stage,116,2020-05-28T02:22:46Z
3962,21M.710,21M.710 Script Analysis,116,2020-05-28T02:22:47Z
3963,21M.303,21M.303 Writing in Tonal Forms I,116,2020-05-28T02:22:47Z
3964,21H.NIV,21H.NIV Visiting Student Research,114,2020-05-28T02:22:47Z
3965,21G.404,21G.404 German IV,113,2020-05-28T02:22:47Z
3966,21M.731,21M.731 Sound Design for Theater and D,116,2020-05-28T02:22:47Z
3967,21M.310,21M.310 Techniques: 20th-Century Comp,116,2020-05-28T02:22:47Z
3968,21H.THT,21H.THT Hist Pre-Thesis Tutorial,114,2020-05-28T02:22:47Z
3969,21G.406,21G.406 German:Communicatn Intensiv I,113,2020-05-28T02:22:47Z
3970,21M.340,21M.340 Jazz Harmony and Arranging,116,2020-05-28T02:22:47Z
3971,21M.734,21M.734 Lighting Design,116,2020-05-28T02:22:47Z
3972,21M.359,21M.359 Studies in Musical Composition,116,2020-05-28T02:22:47Z
3973,21M.803,21M.803 Performance Design Workshop,116,2020-05-28T02:22:47Z
3974,21H.THU,21H.THU History Thesis,114,2020-05-28T02:22:48Z
3975,21G.407,21G.407 German:Communicatn Intensiv II,113,2020-05-28T02:22:48Z
3976,21M.361,21M.361 Electronic Music Composition I,116,2020-05-28T02:22:48Z
3977,21M.806,21M.806 Applied Performance and Design,116,2020-05-28T02:22:48Z
3978,21H.UR,21H.UR Undergraduate Research,114,2020-05-28T02:22:48Z
3979,21M.362,21M.362 Electronc Music Composition II,116,2020-05-28T02:22:48Z
3980,21G.412,21G.412 Adv German: Lit and Culture,113,2020-05-28T02:22:48Z
3981,21M.809,21M.809 Performance Design Intensive,116,2020-05-28T02:22:48Z
3982,21M.370,21M.370 Digital Instrument Design,116,2020-05-28T02:22:48Z
3983,21M.842,21M.842 Live Cinema Performance,116,2020-05-28T02:22:48Z
3985,21H.URG,21H.URG Undergraduate Research,114,2020-05-28T02:22:49Z
3986,21M.383,21M.383 Computational Music Theory,116,2020-05-28T02:22:49Z
3987,21M.851,21M.851 Independent Study: Perf&Design,116,2020-05-28T02:22:49Z
3988,21M.385 / 6.809,Interactive Music Systems,116,2020-05-28T02:22:49Z
3989,21G.503,21G.503 Japanese III [FA20],113,2020-05-28T02:22:49Z
3990,21M.861,21M.861 Topic in Performance Technique,116,2020-05-28T02:22:49Z
3991,21L.000 L01,21L.000 Writing About Literature,115,2020-05-28T02:22:49Z
3992,21M.387,21M.387 Fundamentals of Music Process,116,2020-05-28T02:22:49Z
3993,21M.864,21M.864 Research in Theater,116,2020-05-28T02:22:49Z
3994,21G.505,21G.505 Japanese V,113,2020-05-28T02:22:49Z
3995,21M.401,21M.401 MIT Concert Choir,116,2020-05-28T02:22:50Z
3996,21L.003,21L.003 Reading Fiction,115,2020-05-28T02:22:50Z
3997,21M.865,21M.865 Research in Theater,116,2020-05-28T02:22:50Z
3998,21M.405,21M.405 MIT Chamber Chorus,116,2020-05-28T02:22:50Z
3999,21G.611,21G.611 Russian I (Regular),113,2020-05-28T02:22:50Z
4000,21M.A12,21M.A12 Arts at MIT,116,2020-05-28T02:22:50Z
4001,21L.004 L02,"21L.004 Reading Poetry, Lecture 2",115,2020-05-28T02:22:50Z
4002,21M.421,21M.421 MIT Symphony,116,2020-05-28T02:22:50Z
4003,21M.A16,21M.A16 Beyond Independent Filmmaking,116,2020-05-28T02:22:50Z
4004,21G.613,21G.613 Russian III,113,2020-05-28T02:22:50Z
4005,21L.004 L01,"21L.004 Reading Poetry, Lecture 1",115,2020-05-28T02:22:50Z
4006,21M.423,21M.423 Conducting and Score-Reading,116,2020-05-28T02:22:50Z
4007,21M.S54,21M.S54 Special Subject in Music,116,2020-05-28T02:22:51Z
4008,21M.426,21M.426 MIT Wind Ensemble,116,2020-05-28T02:22:51Z
4009,21G.700,21G.700 Intro Spanish for Heritage,113,2020-05-28T02:22:51Z
4010,21M.THT,21M.THT Pre-Thesis Tutorial,116,2020-05-28T02:22:51Z
4011,21L.005,21L.005 Introduction to Drama,115,2020-05-28T02:22:51Z
4012,21M.442,21M.442 Festival Jazz Ensemble,116,2020-05-28T02:22:51Z
4013,21M.THU,21M.THU Undergraduate Thesis,116,2020-05-28T02:22:51Z
4014,21G.701,21G.701 Spanish I,113,2020-05-28T02:22:51Z
4015,21M.445,21M.445 Chamber Music Society,116,2020-05-28T02:22:51Z
4016,21L.010,21L.010 Writing with Shakespeare,115,2020-05-28T02:22:51Z
4017,21M.UR,21M.UR Ugrd Rsch in Music & Thtr Arts,116,2020-05-28T02:22:52Z
4018,21M.451,21M.451 Studio Accompanying: Pianists,116,2020-05-28T02:22:52Z
4019,21G.702,21G.702 Spanish II,113,2020-05-28T02:22:52Z
4020,21M.URG,21M.URG Undergraduate Research,116,2020-05-28T02:22:52Z
4021,21L.011,21L.011 Intro to Film Studies,115,2020-05-28T02:22:52Z
4022,21M.460,21M.460 MIT Senegalese Drum Ensemble,116,2020-05-28T02:22:52Z
4023,21M.URW,21M.URW Undergrad Research Wellesley,116,2020-05-28T02:22:52Z
4024,21G.703,21G.703 Spanish III,113,2020-05-28T02:22:52Z
4025,21M.470,21M.470 MIT Laptop Ensemble,116,2020-05-28T02:22:52Z
4026,21L.015 L01,"21L.015 Childrens Literature, Lecture 1",115,2020-05-28T02:22:52Z
4027,21W.011 L02,"21W.011 Writing and Rhetoric, Lecture 2",117,2020-05-28T02:22:52Z
4028,21M.480,21M.480 Advanced Music Performance,116,2020-05-28T02:22:53Z
4029,21W.011 L01,"21W.011 Writing and Rhetoric, Lecture 1",117,2020-05-28T02:22:53Z
4030,21G.704,21G.704 Spanish IV,113,2020-05-28T02:22:53Z
4031,21L.015 L02,"21L.015 Childrens Literature, Lecture 2",115,2020-05-28T02:22:53Z
4032,21M.500,21M.500 Adv Seminar in Music,116,2020-05-28T02:22:53Z
4033,21W.012,21W.012 Writing and Rhetoric,117,2020-05-28T02:22:53Z
4034,21M.531,21M.531 Independent Study in Music,116,2020-05-28T02:22:53Z
4035,21G.708,21G.708 Spanish:Communicatn Intens I,113,2020-05-28T02:22:53Z
4036,21L.019,21L.019 European & Latin Amer Fiction,115,2020-05-28T02:22:53Z
4037,21W.013,21W.013 Writing and Rhetoric,117,2020-05-28T02:22:53Z
4038,21G.709,21G.709 Spanish:Communicatn Intens II,113,2020-05-28T02:22:54Z
4039,21L.020,21L.020 Globalization,115,2020-05-28T02:22:54Z
4040,21W.015,21W.015 Writing and Rhetoric,117,2020-05-28T02:22:54Z
4041,21W.016,21W.016 Writing and Rhetoric,117,2020-05-28T02:22:54Z
4042,21L.310,21L.310 Bestsellers,115,2020-05-28T02:22:54Z
4043,21G.713,21G.713 Spanish through Film,113,2020-05-28T02:22:54Z
4044,21W.021,21W.021 Writing and Experience,117,2020-05-28T02:22:54Z
4045,21L.315,21L.315 Prizewinners,115,2020-05-28T02:22:55Z
4046,21W.022 L01,"21W.022 Writing and Experience, Lecture 1",117,2020-05-28T02:22:55Z
4047,21G.715,21G.715 Topics in Medicine and Public Health,113,2020-05-28T02:22:55Z
4048,21W.022 L02,"21W.022 Writing and Experience, Lecture 2",117,2020-05-28T02:22:55Z
4049,21L.325,21L.325 Small Wonders,115,2020-05-28T02:22:55Z
4050,21G.735,21G.735 Adv Topics:Hispanic Lit & Film,113,2020-05-28T02:22:55Z
4051,21W.022 L03,"21W.022 Writing and Experience, Lecture 3",117,2020-05-28T02:22:55Z
4052,21L.434,21L.434 Science Fiction,115,2020-05-28T02:22:56Z
4053,21W.031 L01,"21W.031 Science Writing and New Media, Lecture 1",117,2020-05-28T02:22:56Z
4054,21G.801,21G.801 Portuguese I,113,2020-05-28T02:22:56Z
4055,21L.455,21L.455 Ancient Authors,115,2020-05-28T02:22:56Z
4056,21W.031 L03,"21W.031 Science Writing and New Media, Lecture 3",117,2020-05-28T02:22:56Z
4057,21G.803,21G.803 Portuguese III,113,2020-05-28T02:22:56Z
4058,21W.035 L01,"21W.035 Science Writing and New Media, Lecture 1",117,2020-05-28T02:22:56Z
4059,21W.031 L02,"21W.031 Science Writing and New Media, Lecture 2",117,2020-05-28T02:22:56Z
4060,21L.456,"Hebrew Bible; or, The Old Testament",115,2020-05-28T02:22:57Z
4061,21W.036,21W.036 Science Writing and New Media,117,2020-05-28T02:22:57Z
4062,21G.901,21G.901 Korean I (Regular),113,2020-05-28T02:22:57Z
4063,21W.035 L02,"21W.035 Science Writing and New Media, Lecture 2",117,2020-05-28T02:22:57Z
4064,21W.740,21W.740 Writing Autobiography & Biog,117,2020-05-28T02:22:57Z
4065,21L.471,21L.471 Major Novels,115,2020-05-28T02:22:57Z
4066,21G.903,21G.903 Korean III (Regular),113,2020-05-28T02:22:57Z
4067,21W.742,21W.742 Writing about Race,117,2020-05-28T02:22:57Z
4068,21L.488,21L.488 Contemporary Literature,115,2020-05-28T02:22:57Z
4069,21W.744,21W.744 The Art of Comic Book Writing,117,2020-05-28T02:22:58Z
4070,21G.911,21G.911 Independent Study,113,2020-05-28T02:22:58Z
4071,21W.747 L01,"21W.747 Rhetoric, Lecture 1",117,2020-05-28T02:22:58Z
4072,21L.607,21L.607 Greek I,115,2020-05-28T02:22:58Z
4073,21G.S02,21G.S02 Spec Subj: Global Studies/Lang,113,2020-05-28T02:22:58Z
4074,21W.747 L02,"21W.747 Rhetoric, Lecture 2",117,2020-05-28T02:22:58Z
4075,21W.748,21W.748 Apocalyptic Storytelling,117,2020-05-28T02:22:58Z
4076,21L.608,21L.608 Greek II,115,2020-05-28T02:22:58Z
4077,21G.THT,21G.THT GSL Pre-Thesis Tutorial,113,2020-05-28T02:22:59Z
4078,21W.755 L01,"21W.755 Writng & Reading Short Stories, Lecture 1",117,2020-05-28T02:22:59Z
4079,21L.613,21L.613 Latin Readings,115,2020-05-28T02:22:59Z
4080,21G.THU,21G.THU GSL Undergraduate Thesis,113,2020-05-28T02:22:59Z
4081,21W.755 L02,"21W.755 Writng & Reading Short Stories, Lecture 2",117,2020-05-28T02:22:59Z
4082,21L.614,21L.614 Advanced Latin Readings,115,2020-05-28T02:22:59Z
4083,21G.UR,21G.UR Undergraduate Research,113,2020-05-28T02:22:59Z
4084,21W.757,21W.757 Fiction Workshop,117,2020-05-28T02:23:00Z
4085,22.S096,22.S096 Machine Learning in Nuclear,100,2020-05-28T02:23:00Z
4086,21L.639,21L.639 Globalization Spanish Nations,115,2020-05-28T02:23:00Z
4087,21G.URG,21G.URG Undergraduate Research,113,2020-05-28T02:23:00Z
4088,21W.759,21W.759 Writing Science Fiction,117,2020-05-28T02:23:00Z
4089,22.S905,22.S905 Special Subj: Nuclear Sci Engr,100,2020-05-28T02:23:00Z
4090,21W.762,21W.762 Poetry Workshop,117,2020-05-28T02:23:00Z
4091,21L.702,21L.702 Studies in Fiction,115,2020-05-28T02:23:00Z
4092,22.THG,22.THG Graduate Thesis,100,2020-05-28T02:23:00Z
4093,21W.765,21W.765 Interactive Narrative,117,2020-05-28T02:23:01Z
4094,22.THT,22.THT Undergraduate Thesis Tutorial,100,2020-05-28T02:23:01Z
4095,21W.771,21W.771 Advanced Poetry Workshop,117,2020-05-28T02:23:01Z
4096,22.THU,22.THU Undergraduate Thesis,100,2020-05-28T02:23:01Z
4097,21W.790,21W.790 Short Documentary,117,2020-05-28T02:23:01Z
4098,22.UR,22.UR Undergraduate Research,100,2020-05-28T02:23:01Z
4099,21W.792,21W.792 Science Writing Internship,117,2020-05-28T02:23:01Z
4100,22.URG,22.URG Undergraduate Research,100,2020-05-28T02:23:02Z
4101,21W.798,21W.798 Independent Study: Writing,117,2020-05-28T02:23:02Z
4102,24.00,24.00 Problems of Philosophy,118,2020-05-28T02:23:02Z
4103,21W.799,21W.799 Independent Study: Writing,117,2020-05-28T02:23:02Z
4104,24.05,24.05 Philosophy of Religion,118,2020-05-28T02:23:02Z
4105,21W.822,21W.822 Thesis Dev and Workshop,117,2020-05-28T02:23:02Z
4106,24.06,24.06 Bioethics,118,2020-05-28T02:23:03Z
4107,21W.823,21W.823 Lab Experience Science Writers,117,2020-05-28T02:23:03Z
4108,24.133,24.133 Experiential Ethics,118,2020-05-28T02:23:03Z
4109,21W.825,21W.825 Adv Science Writing Seminar I,117,2020-05-28T02:23:03Z
4110,3.034,3.034 Organic & Biomaterials Chem,95,2020-05-28T02:23:03Z
4111,24.201,24.201 Topics in History of Phil,118,2020-05-28T02:23:03Z
4112,21W.892,21W.892 Science Writing Internship,117,2020-05-28T02:23:03Z
4113,3.042,3.042 Materials Project Laboratory,95,2020-05-28T02:23:03Z
4114,24.215,24.215 Topics in Philosphy of Science,118,2020-05-28T02:23:03Z
4115,21W.898,21W.898 Ind Study:  Writing,117,2020-05-28T02:23:04Z
4116,3.054,3.054 Cellular Solids,95,2020-05-28T02:23:04Z
4117,24.221,24.221 Metaphysics,118,2020-05-28T02:23:04Z
4118,21W.899,21W.899 Ind Study:  Writing,117,2020-05-28T02:23:04Z
4119,3.056,3.056 Mtls Phys of Neural Interfaces,95,2020-05-28T02:23:04Z
4120,24.230,24.230 Meta-ethics,118,2020-05-28T02:23:04Z
4121,21W.THG,21W.THG Graduate Thesis,117,2020-05-28T02:23:04Z
4122,24.244,24.244 Modal Logic,118,2020-05-28T02:23:04Z
4123,3.064,3.064 Polymer Engineering,95,2020-05-28T02:23:04Z
4124,21W.THT,21W.THT Writing Pre-Thesis Tutorial,117,2020-05-28T02:23:04Z
4125,4.001,4.001 What is Architecture & Design,88,2020-05-28T02:23:05Z
4126,24.260,24.260 Topics in Philosophy,118,2020-05-28T02:23:05Z
4127,3.07,3.07 Introduction to Ceramics,95,2020-05-28T02:23:05Z
4128,21W.THU,21W.THU Writing Program Thesis,117,2020-05-28T02:23:05Z
4129,24.292,24.292 Independent Study: Philosophy,118,2020-05-28T02:23:05Z
4130,4.021,4.021 How to Design,88,2020-05-28T02:23:05Z
4131,3.080,3.080 Strategic Materials Selection,95,2020-05-28T02:23:05Z
4132,21W.UR,21W.UR Research in Writing,117,2020-05-28T02:23:05Z
4133,24.400,Proseminar,118,2020-05-28T02:23:05Z
4134,21W.URG,21W.URG Research in Writing,117,2020-05-28T02:23:05Z
4135,3.081,3.081 Industrial Ecolog of Materials,95,2020-05-28T02:23:05Z
4136,4.022,4.022 Intro Design Techniq & Technol,88,2020-05-28T02:23:05Z
4137,24.501,24.501 Problems in Metaphysics,118,2020-05-28T02:23:06Z
4138,21W.URN,21W.URN Undergraduate Research,117,2020-05-28T02:23:06Z
4139,3.087,"3.087 Matls, Soc Impact, & Soc Innov",95,2020-05-28T02:23:06Z
4140,24.601,24.601 Moral Philosophy,118,2020-05-28T02:23:06Z
4141,22.003,22.003 NEET Sem: Renew Enrgy Machines,100,2020-05-28T02:23:06Z
4142,4.023,4.023 Arch Design Studio I,88,2020-05-28T02:23:06Z
4143,3.091,3.091 Intro to Solid-State Chemistry,95,2020-05-28T02:23:06Z
4144,24.891,24.891 Independent Study: Philosophy,118,2020-05-28T02:23:06Z
4145,22.01,22.01 Intro to NE Ionizing Radiation,100,2020-05-28T02:23:06Z
4146,3.156,3.156 Photonic Materials and Devices,95,2020-05-28T02:23:06Z
4147,24.892,24.892 Independent Study: Philosophy,118,2020-05-28T02:23:06Z
4148,4.025,4.025 Arch Design Studio III,88,2020-05-28T02:23:07Z
4149,22.03,22.03 Introduction to Nuclear Design,100,2020-05-28T02:23:07Z
4150,3.16,3.16 Metallic Matls Selctn Challngs,95,2020-05-28T02:23:07Z
4151,24.893,24.893 Dissertation Workshop,118,2020-05-28T02:23:07Z
4152,22.033,22.033 Nuclear Systems Design Project,100,2020-05-28T02:23:07Z
4153,4.031,4.031 Design: Objects & Interaction,88,2020-05-28T02:23:07Z
4154,3.171,3.171 Struct Materials & Manufactng,95,2020-05-28T02:23:07Z
4155,22.039,"22.039 Reactor Design, Oper & Safety",100,2020-05-28T02:23:07Z
4156,24.899,24.899 Topics in Linguistics & Philos,118,2020-05-28T02:23:07Z
4157,3.20,3.20 Materials at Equilibrium,95,2020-05-28T02:23:07Z
4158,24.900,24.900 Introduction to Linguistics,118,2020-05-28T02:23:07Z
4159,4.051,4.051 Innovation & Design Strategy,88,2020-05-28T02:23:07Z
4160,22.04,22.04 Nuclear Power and Society,100,2020-05-28T02:23:08Z
4161,3.23,"3.23 Elec, Opt, & Mag Prop of Matls",95,2020-05-28T02:23:08Z
4162,24.901,24.901 Lang & Structure I: Phonology,118,2020-05-28T02:23:08Z
4163,22.05,22.05 Neutron Sci & Reactr Physics,100,2020-05-28T02:23:08Z
4164,3.24,3.24 Structure of Materials,95,2020-05-28T02:23:08Z
4165,4.053,4.053 Visual Communication Fundament,88,2020-05-28T02:23:08Z
4166,24.902,24.902 Lang & Structure II: Syntax,118,2020-05-28T02:23:08Z
4167,22.081,22.081 Intro to Sustainable Energy,100,2020-05-28T02:23:08Z
4168,3.320,3.320 Atomistic Comp Model:Materials,95,2020-05-28T02:23:08Z
4169,24.906,24.906 Linguistc Stud of Bilingualism,118,2020-05-28T02:23:08Z
4170,4.091,4.091 Independent Study in Design,88,2020-05-28T02:23:08Z
4171,22.09,22.09 Nucl Radiatn Msrmt & Protectn,100,2020-05-28T02:23:08Z
4172,3.33,3.33 Defects in Materials,95,2020-05-28T02:23:08Z
4173,24.917,24.917 ConLangs: Construct a Language,118,2020-05-28T02:23:09Z
4174,22.091,22.091 Independent Proj: Nuclear Engr,100,2020-05-28T02:23:09Z
4175,3.371,3.371 Structural Materials,95,2020-05-28T02:23:09Z
4176,4.092,4.092 Independent Study in Design,88,2020-05-28T02:23:09Z
4177,24.919,24.919 Independent Study: Linguistics,118,2020-05-28T02:23:09Z
4178,22.093,22.093 Independent Proj: Nuclear Engr,100,2020-05-28T02:23:09Z
4179,3.38,3.38 Ceramics,95,2020-05-28T02:23:09Z
4180,24.921,24.921 Independent Study: Linguistics,118,2020-05-28T02:23:09Z
4181,4.093,4.093 Independent Study: Design,88,2020-05-28T02:23:09Z
4182,22.099,22.099 Topics in Nuclear Sci & Eng,100,2020-05-28T02:23:09Z
4183,3.42,3.42 Electronic Materials Design,95,2020-05-28T02:23:09Z
4184,24.922,24.922 Independent Study: Linguistics,118,2020-05-28T02:23:10Z
4185,22.11,22.11 App Nuclear Physics,100,2020-05-28T02:23:10Z
4186,3.44,3.44 Mats Proc for Micro & Nano Sys,95,2020-05-28T02:23:10Z
4187,4.094,4.094 Independent Study: Design,88,2020-05-28T02:23:10Z
4188,22.12,22.12 Rad Inter Control & Measure,100,2020-05-28T02:23:10Z
4189,3.65,3.65 Soft Matter Characterization,95,2020-05-28T02:23:10Z
4190,24.93,24.93 The Search for Meaning,118,2020-05-28T02:23:10Z
4191,4.105,4.105 Geom Discplns & Arch Skills,88,2020-05-28T02:23:10Z
4192,22.15,22.15 Essential Numerical Methods,100,2020-05-28T02:23:10Z
4193,3.69,3.69 Teaching Fellows Seminar,95,2020-05-28T02:23:10Z
4194,24.949,24.949 Language Acquisition I,118,2020-05-28T02:23:10Z
4195,22.312,22.312 Engineering: Nuclear Reactors,100,2020-05-28T02:23:11Z
4196,3.691,3.691 Teaching Matls Science & Engr,95,2020-05-28T02:23:11Z
4197,24.951,24.951 Introduction to Syntax,118,2020-05-28T02:23:11Z
4198,4.125,4.125 Furniture Making Wkshp,88,2020-05-28T02:23:11Z
4199,22.611,22.611 Intro to Plasma Physics I,100,2020-05-28T02:23:11Z
4200,3.692,3.692 Teaching Matls Science & Engr,95,2020-05-28T02:23:11Z
4201,24.954,24.954 Pragmatics in Linguist Theory,118,2020-05-28T02:23:11Z
